fold_id,test_year,endpoint_id,endpoint_label,variant_id,class,selected_rounds,N,events,prevalence,AUROC,AUPRC,Brier,calibration_intercept,calibration_slope
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,No ventilation,808,152706,119932,0.785378439615994,0.93963303984888,0.97898441720094,0.066815429581067,0.0951865377741015,1.0257394918218
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,Ventilation 1-7 days,808,152706,22376,0.146529933335953,0.901746219087265,0.645626866455085,0.0770416870733493,-0.0577600330867419,1.03354876371597
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,Ventilation >=8 days,808,152706,10398,0.0680916270480531,0.914537489514966,0.458542414024228,0.0461733646502336,-0.0420985294591759,1.03385924046862
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,Any ventilation,808,152706,32774,0.214621560384006,0.93963303984888,0.860327412929351,0.066815429581067,-0.0951865377741012,1.0257394918218
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,No ventilation,988,152706,119932,0.785378439615994,0.941402210362606,0.979555620086638,0.065616827051186,0.0905091207772981,1.02190896004267
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,Ventilation 1-7 days,988,152706,22376,0.146529933335953,0.903497136994534,0.653506935420406,0.0764245274859843,-0.0549151525205693,1.02727527866484
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,Ventilation >=8 days,988,152706,10398,0.0680916270480531,0.915945883328853,0.4605117220998,0.0460029751830081,-0.0386280404523595,1.02838494000752
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,Any ventilation,988,152706,32774,0.214621560384006,0.941402210362606,0.866162009523719,0.065616827051186,-0.0905091207772981,1.02190896004267
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,No ventilation,848,152706,119932,0.785378439615994,0.940726320605089,0.979322739458118,0.0659549629168614,0.0907477138284365,1.02344929983381
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,Ventilation 1-7 days,848,152706,22376,0.146529933335953,0.902686184201809,0.650770877257529,0.0766920299334684,-0.0545011407716983,1.02962820489201
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,Ventilation >=8 days,848,152706,10398,0.0680916270480531,0.914614835978839,0.454711967980013,0.0462634663909454,-0.0397858506235174,1.03040497557673
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,Any ventilation,848,152706,32774,0.214621560384006,0.940726320605089,0.864976220118718,0.0659549629168614,-0.0907477138284365,1.02344929983381
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,No ventilation,877,152706,119932,0.785378439615994,0.936311552828615,0.97707324639285,0.0670317746363174,0.0818061437181132,1.02209581235666
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Ventilation 1-7 days,877,152706,22376,0.146529933335953,0.899102291518126,0.647198321838188,0.0770070835094273,-0.0525413255632868,1.02501635063952
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Ventilation >=8 days,877,152706,10398,0.0680916270480531,0.90865457563247,0.451245420738308,0.0466323763039958,-0.0315788589582647,1.03250534142819
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Any ventilation,877,152706,32774,0.214621560384006,0.936311552828615,0.860438049353073,0.0670317746363174,-0.0818061437181133,1.02209581235666
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,No ventilation,847,152706,119932,0.785378439615994,0.939833648584221,0.978856334144007,0.0660655853974938,0.0882096971834476,1.02412973357634
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,Ventilation 1-7 days,847,152706,22376,0.146529933335953,0.902099036415111,0.652171904140679,0.0766362679577313,-0.053672526607662,1.02966115313831
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,Ventilation >=8 days,847,152706,10398,0.0680916270480531,0.914370760514825,0.460099024022323,0.046054741850488,-0.0380940824690181,1.0307646251575
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,Any ventilation,847,152706,32774,0.214621560384006,0.939833648584221,0.864422047316002,0.0660655853974938,-0.0882096971834475,1.02412973357634
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,No ventilation,731,152706,119932,0.785378439615994,0.929874838368011,0.974333681926317,0.0697489212567315,0.0885257435357643,1.02128330771138
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,Ventilation 1-7 days,731,152706,22376,0.146529933335953,0.892803746360309,0.628130433938427,0.0786595243455205,-0.0561208906621245,1.02666577915244
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,Ventilation >=8 days,731,152706,10398,0.0680916270480531,0.900106382322762,0.430312521068873,0.0477178274553171,-0.0377153650243123,1.03219290284236
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,Any ventilation,731,152706,32774,0.214621560384006,0.929874838368011,0.847446082430289,0.0697489212567315,-0.0885257435357643,1.02128330771138
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,No ventilation,691,152706,119932,0.785378439615994,0.932433488463991,0.975319867827002,0.0685027049816663,0.0807234360426772,1.02336668820493
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,Ventilation 1-7 days,691,152706,22376,0.146529933335953,0.895154954211143,0.63469441898641,0.0781212061875104,-0.0510511418491287,1.02664442710736
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,Ventilation >=8 days,691,152706,10398,0.0680916270480531,0.902470348037475,0.432724584238584,0.047549581232062,-0.0333933146520307,1.03262163465013
TEST_2023,2023,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,Any ventilation,691,152706,32774,0.214621560384006,0.932433488463991,0.854082892551084,0.0685027049816663,-0.0807234360426772,1.02336668820493
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,FULL_REFERENCE,Hospital LOS <=7 days,1023,152527,107471,0.704603119447704,0.810050024115253,0.904101356171683,0.152463354687192,-0.0332583908967396,1.0142213348447
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,FULL_REFERENCE,Hospital LOS 8-27 days,1023,152527,37654,0.24686776767392,0.762674523708434,0.48602184676474,0.156246037074618,0.0306701772181318,0.9955574897661
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,FULL_REFERENCE,Hospital LOS >=28 days,1023,152527,7402,0.0485291128783756,0.869375895566554,0.267286451024207,0.0395397828736912,0.00834236397211622,0.994733718813617
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_ASSISTANCE,Hospital LOS <=7 days,1091,152527,107471,0.704603119447704,0.810047644934679,0.90412513305808,0.152469008297008,-0.0327059924877876,1.01161739806609
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_ASSISTANCE,Hospital LOS 8-27 days,1091,152527,37654,0.24686776767392,0.762579924744935,0.485445367191353,0.156285344932858,0.0304373663816087,0.992128992206286
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_ASSISTANCE,Hospital LOS >=28 days,1091,152527,7402,0.0485291128783756,0.869205664786457,0.266666646517115,0.0395620347720319,0.0070637698059713,0.991557699420396
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_SUPPORT,Hospital LOS <=7 days,1059,152527,107471,0.704603119447704,0.809156736136363,0.903658353640344,0.152829736023869,-0.0306551232821521,1.01393099599069
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_SUPPORT,Hospital LOS 8-27 days,1059,152527,37654,0.24686776767392,0.76170688060904,0.483899023676243,0.156498860011079,0.0287642171193214,0.99534261438709
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_SUPPORT,Hospital LOS >=28 days,1059,152527,7402,0.0485291128783756,0.868969345296485,0.266440187074419,0.0395657291498402,0.00581158937808795,0.994909885098306
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_GCS_AIRWAY_QUALIFIERS,Hospital LOS <=7 days,1010,152527,107471,0.704603119447704,0.809534895845119,0.903837200893488,0.152673682655858,-0.0324167138298959,1.01272597273589
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_GCS_AIRWAY_QUALIFIERS,Hospital LOS 8-27 days,1010,152527,37654,0.24686776767392,0.762282963607858,0.484749453451736,0.156355365409998,0.0303949652840168,0.994917478781316
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_GCS_AIRWAY_QUALIFIERS,Hospital LOS >=28 days,1010,152527,7402,0.0485291128783756,0.868576157339044,0.266226562712738,0.0395853205481846,0.00618282459361141,0.991881024933543
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_AIRWAY_PROXY_SET,Hospital LOS <=7 days,950,152527,107471,0.704603119447704,0.808592601454992,0.903286030901264,0.153035048245283,-0.0294968123646735,1.01599552188569
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_AIRWAY_PROXY_SET,Hospital LOS 8-27 days,950,152527,37654,0.24686776767392,0.761318749764529,0.483518534040421,0.15658183680922,0.0283560548698813,0.99924048644008
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_AIRWAY_PROXY_SET,Hospital LOS >=28 days,950,152527,7402,0.0485291128783756,0.86833350625026,0.265116461572398,0.0396148727591909,0.00296846888421592,0.995145328782314
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_HELMET,Hospital LOS <=7 days,1021,152527,107471,0.704603119447704,0.809821384975663,0.903931998724937,0.152514889413183,-0.0334210818049858,1.01304222352323
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_HELMET,Hospital LOS 8-27 days,1021,152527,37654,0.24686776767392,0.762341539199314,0.485573065463977,0.156307723478192,0.0310146597217863,0.993630856218724
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_HELMET,Hospital LOS >=28 days,1021,152527,7402,0.0485291128783756,0.869268390576283,0.267715012106521,0.0395304509090684,0.00761071213331992,0.994517336192054
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_MECHANISM_HELMET,Hospital LOS <=7 days,895,152527,107471,0.704603119447704,0.807540357862165,0.902261410390588,0.153299177616477,-0.0322751406484864,1.01137739194397
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_MECHANISM_HELMET,Hospital LOS 8-27 days,895,152527,37654,0.24686776767392,0.760353624913075,0.483128433608159,0.156742775878509,0.0305269926855515,0.993419131912964
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_MECHANISM_HELMET,Hospital LOS >=28 days,895,152527,7402,0.0485291128783756,0.86705144476398,0.264305809987419,0.0396646601623194,0.00528834129295843,0.994389076727512
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Hospital LOS <=7 days,872,152527,107471,0.704603119447704,0.781757233946396,0.883667676800303,0.161191872363368,-0.0401661364983849,1.01250588084778
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Hospital LOS 8-27 days,872,152527,37654,0.24686776767392,0.733392600925682,0.453757469153706,0.162365368409152,0.0366293816031421,0.991165365088155
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,Hospital LOS >=28 days,872,152527,7402,0.0485291128783756,0.856113131423148,0.254048187622685,0.0400021211829331,0.0146688927046594,0.993153331066291
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_PMHX,Hospital LOS <=7 days,1018,152527,107471,0.704603119447704,0.804291096877925,0.900231489241136,0.154049971633216,-0.032260072344597,1.00575854220596
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_PMHX,Hospital LOS 8-27 days,1018,152527,37654,0.24686776767392,0.756484122814223,0.480625626086706,0.157513900325029,0.0307072161294791,0.984462905134287
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,NO_PMHX,Hospital LOS >=28 days,1018,152527,7402,0.0485291128783756,0.86739985677917,0.267539375690807,0.0395504448891012,0.00454748800776728,0.992633486891885
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO,Hospital LOS <=7 days,739,152527,107471,0.704603119447704,0.763581511881727,0.871231817584275,0.166362471979647,-0.0327487595749224,1.00467680105336
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO,Hospital LOS 8-27 days,739,152527,37654,0.24686776767392,0.71533535721539,0.434113472722542,0.165716216468864,0.0315391129604022,0.983782154867161
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO,Hospital LOS >=28 days,739,152527,7402,0.0485291128783756,0.846847141203777,0.244842069403024,0.0403664695554794,0.00648120446577219,0.993208695459423
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO_PLUS_RESP,Hospital LOS <=7 days,715,152527,107471,0.704603119447704,0.767114408755869,0.873255728390582,0.165309442439563,-0.0368679735323413,1.00441500995091
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO_PLUS_RESP,Hospital LOS 8-27 days,715,152527,37654,0.24686776767392,0.718870012792829,0.438474353906019,0.165027801691209,0.0352251878765533,0.98310241072556
TEST_2023,2023,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO_PLUS_RESP,Hospital LOS >=28 days,715,152527,7402,0.0485291128783756,0.848802685960751,0.247853354406823,0.0402875384823184,0.00813168266690983,0.994231582897291
TEST_2024,2024,discharge_3cat_final,Disposition,FULL_REFERENCE,Home/home health,1284,151874,94045,0.619230414685858,0.861376246804327,0.905245069807312,0.144378712302761,0.0116259486276053,1.00094271357953
TEST_2024,2024,discharge_3cat_final,Disposition,FULL_REFERENCE,Post-acute facility,1284,151874,39239,0.258365487180163,0.779452926774519,0.516704593598209,0.156454329309941,0.0197824518076677,1.00164541095332
TEST_2024,2024,discharge_3cat_final,Disposition,FULL_REFERENCE,Death/hospice,1284,151874,18590,0.122404098133979,0.938908030923028,0.775498542981118,0.0520926197582014,-0.0893500706529192,1.01538625801214
TEST_2024,2024,discharge_3cat_final,Disposition,NO_RESP_ASSISTANCE,Home/home health,1285,151874,94045,0.619230414685858,0.861300836881459,0.90521904691759,0.14442393830687,0.0116590784502555,1.00052048885151
TEST_2024,2024,discharge_3cat_final,Disposition,NO_RESP_ASSISTANCE,Post-acute facility,1285,151874,39239,0.258365487180163,0.779464618332344,0.516664021866714,0.156451930361463,0.0193355920822356,1.00143824302716
TEST_2024,2024,discharge_3cat_final,Disposition,NO_RESP_ASSISTANCE,Death/hospice,1285,151874,18590,0.122404098133979,0.93878814592545,0.775124168998436,0.0521360455181428,-0.0880211319444782,1.01609408766398
TEST_2024,2024,discharge_3cat_final,Disposition,NO_RESP_SUPPORT,Home/home health,1387,151874,94045,0.619230414685858,0.86064242760248,0.904585787472493,0.144734856075916,0.0141261049168886,0.998447971023321
TEST_2024,2024,discharge_3cat_final,Disposition,NO_RESP_SUPPORT,Post-acute facility,1387,151874,39239,0.258365487180163,0.778444418874748,0.514902567871265,0.156744006998745,0.0183743950542859,0.998057724405455
TEST_2024,2024,discharge_3cat_final,Disposition,NO_RESP_SUPPORT,Death/hospice,1387,151874,18590,0.122404098133979,0.938346498989995,0.774041076636101,0.0522772286907471,-0.0918393223047788,1.01378089467117
TEST_2024,2024,discharge_3cat_final,Disposition,NO_GCS_AIRWAY_QUALIFIERS,Home/home health,1284,151874,94045,0.619230414685858,0.861195920262844,0.905183440814992,0.144497812549062,0.0117347695953516,1.00108526523483
TEST_2024,2024,discharge_3cat_final,Disposition,NO_GCS_AIRWAY_QUALIFIERS,Post-acute facility,1284,151874,39239,0.258365487180163,0.779179273433996,0.51630494358103,0.156526655073496,0.0194237124944281,1.00234648603258
TEST_2024,2024,discharge_3cat_final,Disposition,NO_GCS_AIRWAY_QUALIFIERS,Death/hospice,1284,151874,18590,0.122404098133979,0.938444217703746,0.773670377182821,0.052334939301499,-0.088228430001965,1.01550336688733
TEST_2024,2024,discharge_3cat_final,Disposition,NO_AIRWAY_PROXY_SET,Home/home health,1167,151874,94045,0.619230414685858,0.860425952954565,0.904467705626604,0.14487984596726,0.0146277856283691,1.0019908575108
TEST_2024,2024,discharge_3cat_final,Disposition,NO_AIRWAY_PROXY_SET,Post-acute facility,1167,151874,39239,0.258365487180163,0.778270705354254,0.514844481497637,0.156775192137842,0.0176540415907108,1.00406292529325
TEST_2024,2024,discharge_3cat_final,Disposition,NO_AIRWAY_PROXY_SET,Death/hospice,1167,151874,18590,0.122404098133979,0.937977307319147,0.772578815114656,0.0524654614118212,-0.0906498298283955,1.01908057189874
TEST_2024,2024,discharge_3cat_final,Disposition,NO_HELMET,Home/home health,1385,151874,94045,0.619230414685858,0.861093257195064,0.905007239515739,0.144514776053838,0.010554298046911,0.997903854953063
TEST_2024,2024,discharge_3cat_final,Disposition,NO_HELMET,Post-acute facility,1385,151874,39239,0.258365487180163,0.779031194773458,0.515380456885711,0.156599567312181,0.0209054977406137,0.997398073123867
TEST_2024,2024,discharge_3cat_final,Disposition,NO_HELMET,Death/hospice,1385,151874,18590,0.122404098133979,0.938810380416332,0.775367014828989,0.0521169435301222,-0.0898102263259881,1.01256219381538
TEST_2024,2024,discharge_3cat_final,Disposition,NO_MECHANISM_HELMET,Home/home health,1194,151874,94045,0.619230414685858,0.859312761635062,0.903063177982331,0.145319910172479,0.0105515893365994,0.997289239539922
TEST_2024,2024,discharge_3cat_final,Disposition,NO_MECHANISM_HELMET,Post-acute facility,1194,151874,39239,0.258365487180163,0.776316630242745,0.512966309041448,0.157230203784599,0.021058551650993,0.99778724850661
TEST_2024,2024,discharge_3cat_final,Disposition,NO_MECHANISM_HELMET,Death/hospice,1194,151874,18590,0.122404098133979,0.937725109716093,0.770527157928582,0.052685168724955,-0.0895979336367845,1.01415054768694
TEST_2024,2024,discharge_3cat_final,Disposition,NO_NONCRANIAL_INJURY_PHENOTYPES,Home/home health,1288,151874,94045,0.619230414685858,0.843874220858726,0.887992803013914,0.152050270926125,0.00218173265378689,0.993084941736888
TEST_2024,2024,discharge_3cat_final,Disposition,NO_NONCRANIAL_INJURY_PHENOTYPES,Post-acute facility,1288,151874,39239,0.258365487180163,0.753473715449477,0.480038459438044,0.162910887567861,0.0270130513878024,0.989365792467635
TEST_2024,2024,discharge_3cat_final,Disposition,NO_NONCRANIAL_INJURY_PHENOTYPES,Death/hospice,1288,151874,18590,0.122404098133979,0.937400377139003,0.772741236170807,0.0524131032962348,-0.0877810719501348,1.01339393804173
TEST_2024,2024,discharge_3cat_final,Disposition,NO_PMHX,Home/home health,957,151874,94045,0.619230414685858,0.854510565887365,0.899849895369539,0.147493800256274,-0.00155741973612952,0.997639149853158
TEST_2024,2024,discharge_3cat_final,Disposition,NO_PMHX,Post-acute facility,957,151874,39239,0.258365487180163,0.770590793029104,0.506208625149429,0.158735338333153,0.029141229226876,0.996676956683901
TEST_2024,2024,discharge_3cat_final,Disposition,NO_PMHX,Death/hospice,957,151874,18590,0.122404098133979,0.934284140686115,0.767903767784245,0.0530007681238573,-0.0806810531855663,1.01185291204562
TEST_2024,2024,discharge_3cat_final,Disposition,CORE_NEURO,Home/home health,790,151874,94045,0.619230414685858,0.830976379095999,0.876733468734491,0.157561757082696,-0.00448679620560512,0.985607017570594
TEST_2024,2024,discharge_3cat_final,Disposition,CORE_NEURO,Post-acute facility,790,151874,39239,0.258365487180163,0.734148022093155,0.454291239982157,0.167274291372225,0.0311535598028653,0.978489990836531
TEST_2024,2024,discharge_3cat_final,Disposition,CORE_NEURO,Death/hospice,790,151874,18590,0.122404098133979,0.930148311276463,0.755089902662124,0.054497115542922,-0.0802090629189143,1.01122469426543
TEST_2024,2024,discharge_3cat_final,Disposition,CORE_NEURO_PLUS_RESP,Home/home health,806,151874,94045,0.619230414685858,0.832803384297179,0.878686595375205,0.156819017812891,-0.0087053151855492,0.985745733753541
TEST_2024,2024,discharge_3cat_final,Disposition,CORE_NEURO_PLUS_RESP,Post-acute facility,806,151874,39239,0.258365487180163,0.736403403535501,0.456915166452793,0.166801342591183,0.0345630941861565,0.979819147343908
TEST_2024,2024,discharge_3cat_final,Disposition,CORE_NEURO_PLUS_RESP,Death/hospice,806,151874,18590,0.122404098133979,0.930810705703445,0.756753253144039,0.0542949239857935,-0.0786095698174244,1.00988021286117
TEST_2024,2024,icu_trajectory_final,ICU trajectory,FULL_REFERENCE,No ICU,1453,151874,72268,0.475841816242412,0.852859689772762,0.846456551015212,0.15525302094992,-0.0107218162544394,1.03915883161574
TEST_2024,2024,icu_trajectory_final,ICU trajectory,FULL_REFERENCE,ICU 1-7 days,1453,151874,62090,0.408825737124195,0.754227367097975,0.632699297743137,0.194193840440032,0.012953275869308,1.01513948683445
TEST_2024,2024,icu_trajectory_final,ICU trajectory,FULL_REFERENCE,ICU >=8 days,1453,151874,17516,0.115332446633393,0.884912590722939,0.545701406774672,0.0711572905228626,-0.011462982653972,1.02650258219461
TEST_2024,2024,icu_trajectory_final,ICU trajectory,FULL_REFERENCE,Any ICU use,1453,151874,79606,0.524158183757589,0.852859689772762,0.863619800848842,0.15525302094992,0.0107218162544395,1.03915883161574
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_ASSISTANCE,No ICU,1524,151874,72268,0.475841816242412,0.852719183650759,0.846346366252977,0.155321743791592,-0.0105759708911496,1.03772647112831
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_ASSISTANCE,ICU 1-7 days,1524,151874,62090,0.408825737124195,0.754043150977388,0.632045400939409,0.194240312572134,0.0126805840123907,1.01447317387865
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_ASSISTANCE,ICU >=8 days,1524,151874,17516,0.115332446633393,0.884813118030253,0.545549837789533,0.0711838633663566,-0.0110592696974475,1.02479991420674
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_ASSISTANCE,Any ICU use,1524,151874,79606,0.524158183757589,0.852719183650759,0.863446674134752,0.155321743791592,0.0105759708911496,1.03772647112831
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_SUPPORT,No ICU,1413,151874,72268,0.475841816242412,0.851626374471262,0.844995471566887,0.155866361356492,-0.00693345359048303,1.04090476545557
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_SUPPORT,ICU 1-7 days,1413,151874,62090,0.408825737124195,0.753209017204721,0.631349949867672,0.194509295528501,0.0111909888087237,1.02039475976272
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_SUPPORT,ICU >=8 days,1413,151874,17516,0.115332446633393,0.884153125135027,0.545088994004975,0.071253617011594,-0.0149700401925228,1.02924087882324
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_RESP_SUPPORT,Any ICU use,1413,151874,79606,0.524158183757589,0.851626374471262,0.862416630984527,0.155866361356492,0.00693345359048308,1.04090476545557
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_GCS_AIRWAY_QUALIFIERS,No ICU,1439,151874,72268,0.475841816242412,0.852637365425757,0.846142841915041,0.155363439413261,-0.0108930234620648,1.03802931994706
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_GCS_AIRWAY_QUALIFIERS,ICU 1-7 days,1439,151874,62090,0.408825737124195,0.754052544147865,0.632277725715276,0.194229077885024,0.0132506706050322,1.01543468252782
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_GCS_AIRWAY_QUALIFIERS,ICU >=8 days,1439,151874,17516,0.115332446633393,0.884372692045123,0.544829488743012,0.0712785803022048,-0.0118896936205795,1.02379788909377
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_GCS_AIRWAY_QUALIFIERS,Any ICU use,1439,151874,79606,0.524158183757589,0.852637365425757,0.86326334000008,0.155363439413261,0.0108930234620649,1.03802931994706
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_AIRWAY_PROXY_SET,No ICU,1390,151874,72268,0.475841816242412,0.851383245118368,0.844734448755747,0.155994126669526,-0.00662041841621212,1.04060531828817
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_AIRWAY_PROXY_SET,ICU 1-7 days,1390,151874,62090,0.408825737124195,0.752998329291421,0.630509623900924,0.194611983389087,0.0109116659816155,1.01898892664774
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_AIRWAY_PROXY_SET,ICU >=8 days,1390,151874,17516,0.115332446633393,0.883642627352505,0.543230754195887,0.0713808612107818,-0.0148856409678594,1.02808822432956
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_AIRWAY_PROXY_SET,Any ICU use,1390,151874,79606,0.524158183757589,0.851383245118368,0.862060305582383,0.155994126669526,0.00662041841621213,1.04060531828817
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_HELMET,No ICU,1360,151874,72268,0.475841816242412,0.852786725849417,0.846366186882908,0.155291718104868,-0.0107098301515409,1.03918983428267
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_HELMET,ICU 1-7 days,1360,151874,62090,0.408825737124195,0.754290791448267,0.632590780433069,0.194167452638692,0.0129615720966677,1.01581784460508
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_HELMET,ICU >=8 days,1360,151874,17516,0.115332446633393,0.884783004340916,0.545955309469075,0.0711535494939439,-0.0115061561631221,1.02686074644197
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_HELMET,Any ICU use,1360,151874,79606,0.524158183757589,0.852786725849417,0.863549831693349,0.155291718104868,0.0107098301515408,1.03918983428267
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_MECHANISM_HELMET,No ICU,1313,151874,72268,0.475841816242412,0.852042107039538,0.845603213462738,0.155668409198603,-0.0107735215058358,1.03781424166831
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_MECHANISM_HELMET,ICU 1-7 days,1313,151874,62090,0.408825737124195,0.753165067036498,0.630256727868013,0.194538985131712,0.0133779426777474,1.01586891688268
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_MECHANISM_HELMET,ICU >=8 days,1313,151874,17516,0.115332446633393,0.883167880599751,0.541530277792452,0.0715746666089734,-0.0124514392094094,1.02485803888435
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_MECHANISM_HELMET,Any ICU use,1313,151874,79606,0.524158183757589,0.852042107039538,0.86263305804381,0.155668409198603,0.0107735215058357,1.03781424166831
